M	#113	2014/02/25	"Lars Kiesow"	"MH-10138, Added Alternatives Profile to Main pom.xml (1.5)"	lkiesow/matterhorn	t/MH-10138-pom-alternatives-pr…	r/1.5.0	"Greg Logan (739)"
M	#112	2014/02/25	"Lars Kiesow"	"MH-10138, Added Alternatives Profile to Main pom.xml (1.6)"	lkiesow/matterhorn	t/MH-10138-pom-alternatives-pr…	develop	"Greg Logan (739)"
M	#111	2014/02/24	"Karen Dolan"	"MH-10135, Ouput Process error message during Test failure"	opencast-community/matterhorn	t/MH-10135-output-Test-Process…	r/1.5.0	"Lars Kiesow (739)"
M	#110	2014/02/24	"Lukas Rohner"	"MH-10131 -- Fixed abstract element selector when using tags …"	opencast-community/matterhorn	t/MH-10131-element-selector	r/1.5.0	"Greg Logan (739)"
M	#109	2014/02/23	"Lars Kiesow"	"MH-10130, Accept all 2xx HTTP Status Codes as Success"	lkiesow/matterhorn	t/MH-10130-non-200-error-in-po…	r/1.5.0	"Lukas Rohner (739)"
M	#108	2014/02/20	"Rüdiger Rolf"	"MH-10124 delete files from streaming server when retracting"	opencast-community/matterhorn	t/MH-10124-delete-streaming-fi…	develop	"Christoph Drießen (739)"
M	#107	2014/02/20	"Lars Kiesow"	"MH-10053, Add “matterhorn --version”"	lkiesow/matterhorn	t/MH-10053-matterhorn-version-…	r/1.5.0	"Greg Logan (739)"
D	#106	2014/02/19	"John Crossman"	"MH-10044 : YouTube Date API V3 for Matterhorn"	uc-berkeley-matterhorn/opencast-contrib-youtube-api-v3-wct-4453	develop	develop	"Lars Kiesow (690)"
M	#105	2014/02/19	"Fernando Alvarez"	"MH-10039 - As an administrator, I need to see detailed …"	uc-berkeley-matterhorn/mh-10039-as-an-administrator-i-need-to-see-detailed	develop	develop	"Karen Dolan (739)"
M	#104	2014/02/19	"Lars Kiesow"	"MH-10123, Add Default-Start to SysV-Init Script"	lkiesow/matterhorn	t/MH-10123-default-start-in-in…	r/1.5.0	"Karen Dolan (739)"
M	#103	2014/02/18	"Greg Logan"	"MH-9499: Enable volume level control on a per-input basis"	greg_logan/matterhorn	f/MH-9499-input-volume	develop	
M	#102	2014/02/14	"Matjaz Rihtar"	"3rd party tools/scripts update"	opencast-community/matterhorn	t/MH-10047_MH-10050_MH-10080_M…	r/1.5.0	"Greg Logan (746)"
D	#101	2014/02/13	"Greg Logan"	"MH-10112: Download Distribution Service does not properly …"	greg_logan/matterhorn	t/MH-10112-download-distribute…	r/1.5.0	"Lars Kiesow (750)"
M	#100	2014/02/12	"Lars Kiesow"	"MH-10106, Fix Special Character Encoding in OCR"	lkiesow/matterhorn	t/MH-10106-ocr-special-char-fi…	r/1.5.0	"Karen Dolan (746)"
M	#99	2014/02/12	"Greg Logan"	"MH-8081: Enable Jar Signing using GPG Keys"	greg_logan/matterhorn	t/MH-8091-jar-signing	develop	
M	#98	2014/02/12	"Lars Kiesow"	"MH-10104, Fixed shortcut to build all test modules"	lkiesow/matterhorn	t/MH-10104-maven-build-tests-s…	develop	"Greg Logan (752)"
M	#97	2014/02/10	"Greg Logan"	"MH-9948: Release Script Fixes"	greg_logan/matterhorn	t/MH-9948-release-script	develop	
M	#96	2014/02/10	"Greg Logan"	"MH-10089: CA JUnit Fixes"	greg_logan/matterhorn	t/MH-10089-CA-junit-update	develop	"Lars Kiesow (753)"
M	#95	2014/02/09	"Lars Kiesow"	"MH-10098, Create Pass-Through DictionaryService …"	lkiesow/matterhorn	f/MH-10098-pass-through-dictio…	develop	"Ruben Perez Vazquez (753)"
M	#94	2014/02/08	"Lars Kiesow"	"MH-10051, Restructured DictionaryService API"	lkiesow/matterhorn	t/MH-10051-simplify-dictionary…	develop	"Ruben Perez Vazquez (753)"
M	#93	2014/02/06	"Xavier Butty"	"MH-10077, Wrong privileges in View Details of Series"	opencast-community/matterhorn	t/MH-10077	develop	"Rüdiger Rolf (753)"
M	#92	2014/02/04	"Lars Kiesow"	"MH-10087, Create Maven Property to Build all Profiles"	opencast-community/matterhorn	t/MH-10087-maven-build-all-pro…	develop	"Greg Logan (757)"
M	#91	2014/02/02	"Lars Kiesow"	"MH-10074, Fix CheckStyle rule for trailing spaces"	lkiesow/matterhorn	t/MH-10074-checkstyle-fix-trai…	develop	"Greg Logan (761)"
M	#90	2014/02/01	"Lars Kiesow"	"MH-10073, Fixed typo and added further explanation in …"	lkiesow/matterhorn	t/MH-10073-typo-in-man-page	develop	
M	#89	2014/01/31	"Greg Logan"	"MH-9948: Fixing a couple of minor issues with the tag script"	greg_logan/matterhorn	t/MH-9948-tag-in-wrong-place	r/1.4.2	
M	#88	2014/01/31	"Lars Kiesow"	"MH-10059, Re-Enable No-Tab CheckStyle Rules"	lkiesow/matterhorn	t/MH-10059-checkstyle-no-tabs	r/1.4.2	
M	#87	2014/01/30	"Lars Kiesow"	"MH-10057, Replacing the bad default dictionaries with less …"	lkiesow/matterhorn	t/MH-10057-dictionaries	r/1.4.2	"Greg Logan (765)"
M	#86	2014/01/29	"James Perrin"	"MH-10034, temporary fix to stop gathering of unused job …"	jperrin/matterhorn	t/MH-10034-jobstatistics	r/1.4.2	"Lars Kiesow (765)"
M	#85	2014/01/28	"Greg Logan"	"MH-9799: Enable PMD and Findbugs with default build"	greg_logan/matterhorn	t/MH-9979-code-analysis	r/1.4.2	"Lars Kiesow (766)"
M	#84	2014/01/27	"Greg Logan"	"MH-9843: Fixes some broken internationalization in the …"	greg_logan/matterhorn	t/MH-9843-recurring-scheduler-…	r/1.4.2	
M	#83	2014/01/27	"Greg Logan"	"Fixing MH-9981, you should no longer be able to deselect …"	greg_logan/matterhorn	t/MH-9981-disable-all-trim-tra…	r/1.4.2	
M	#82	2014/01/27	"Greg Logan"	"[develop/1.5] MH-9936: Delay between element publication"	greg_logan/matterhorn	f/MH-9936-element-distribution…	develop	"Lars Kiesow (764)"
M	#81	2014/01/27	"Lars Kiesow"	"MH-10054, Fixed JSON in post-mediapackge workflow operation"	lkiesow/matterhorn	t/MH-10054-mediapackagepost-js…	develop	
M	#80	2014/01/24	"Greg Logan"	"[feature/1.5] MH-9499: Enable volume level control on a …"	greg_logan/matterhorn	f/MH-9499-input-volume	develop	
M	#79	2014/01/24	"Lars Kiesow"	"[fature/1.5] MH-9467, New Init Scripts"	lkiesow/matterhorn	f/MH-9467-init-script	develop	
D	#78	2014/01/23	"John Crossman"	"WCT-4489 : Calls from bCourses cause 403 within MH due to …"	opencast-community/matterhorn-berkeley-fork	develop	master	
M	#77	2014/01/22	"Greg Logan"	"MH-9948: Improvement for git tag and branch scripts"	greg_logan/matterhorn	t/MH-9948-better-release-scrip…	r/1.4.2	
M	#76	2014/01/22	"naomi maekawa"	MH-10043-zip-op-target-flavor-default-value		t/MH-10043-zip-op-target-flavo…	r/1.4.2	
M	#75	2014/01/22	"Lukas Rohner"	"MH-9890 -- made sure the workflow configuration is applied …"	opencast-community/matterhorn	t/MH-9890-workflow-properties	r/1.4.2	
D	#74	2014/01/21	"Lukas Rohner"	"MH-9890 -- made sure the workflow configuration is applied …"	opencast-community/matterhorn	t/MH-9890-workflow-properties	r/1.4.2	
D	#73	2014/01/21	"Tobias Wunden"	"MH-9890 -- made sure the workflow configuration is applied …"	opencast-community/matterhorn	t/MH-9890-workflow-properties	develop	
M	#72	2014/01/20	"Rüdiger Rolf"	"MH-8550 Added Configuration Manger UI to edit Matterhorn …"	opencast-community/matterhorn	f/MH-8550-configuration-manage…	develop	
D	#71	2014/01/20	"Lukas Rohner"	"[feature/1.5] MH-6386 -- Added support for audio …"	opencast-community/matterhorn	f/MH-6386-audio-normalization	develop	
M	#70	2014/01/20	"Lars Kiesow"	"[1.4.2] MH-10026 – Remove OCRopus Textextraction"	lkiesow/matterhorn	t/MH-10026-remove-ocropus-text…	r/1.4.2	
M	#69	2014/01/20	"Lars Kiesow"	"[1.4.2] MH-10048, Removed YouTube option from UI"	lkiesow/matterhorn	t/MH-10048-rm-obsolete-workflo…	r/1.4.2	
M	#68	2014/01/20	"Lars Kiesow"	"[develop/1.5] MH-10046, Update encoding profiles"	lkiesow/matterhorn	t/MH-10046-update-encoding-pro…	develop	
M	#67	2014/01/19	"Lukas Rohner"	"MH-10045 -- Changed composer time granularity to …"	opencast-community/matterhorn	t/MH-10045	develop	
M	#66	2014/01/16	"James Perrin"	"MH-9980, Pressing Continue after trimming takes you nowhere"	jperrin/matterhorn	t/MH-9980-trim-continue-deaden…	r/1.4.2	
D	#65	2014/01/14	"John Crossman"	"YouTube makeVideosPrivate_prod=false"	opencast-community/matterhorn-berkeley-fork	WCT-4458-youtube-public-in-pro…	develop	
M	#64	2014/01/13	"Christoph Drießen"	"MH-10042 -- fix display of workflow runtime (end date) on …"	opencast-community/matterhorn	t/MH-10042	r/1.4.2	
M	#63	2014/01/13	"Lukas Rohner"	"MH-8537 -- Added delete from archive workflow operation …"	opencast-community/matterhorn	t/MH-8537	r/1.4.2	
M	#62	2014/01/11	"Lars Kiesow"	"[feature/1.5] MH-10040, Add configuration options for …"	lkiesow/matterhorn	f/MH-10040-tesseract-configura…	develop	
M	#61	2014/01/08	"Lars Kiesow"	"MH-10036, Fixed Tesseract text extractor tests"	lkiesow/matterhorn	t/MH-10036-tesseract-text-extr…	r/1.4.2	
M	#60	2014/01/08	"Lars Kiesow"	"MH-10035, Autocreate indox directory"	lkiesow/matterhorn	t/MH-10035-autocreate-inbox-di…	r/1.4.2	
M	#59	2014/01/08	"Lars Kiesow"	"MH-9787, Configuration option for zip archive tmp dir"	lkiesow/matterhorn	t/MH-9787-archive-temp-locatio…	r/1.4.2	
M	#58	2014/01/06	"Karen Dolan"	"MH-10022 Trim UI 'New Length' duration parse"	kdolan/matterhorn-opencast	t/MH-10022-trim-ui-duration	r/1.4.2	
M	#57	2014/01/06	"Karen Dolan"	"MH-10030 Trim UI, click start of sc[r]ubber fix"	kdolan/matterhorn-opencast	t/MH-10030-trim-click-scubber	r/1.4.2	
D	#56	2014/01/06	"Lukas Rohner"	"MH-10031 -- Added support for updating the last-seen …"	opencast-community/matterhorn	t/MH-10031	r/1.4.2	
M	#55	2014/01/03	"Greg Logan"	"MH-9948: Updated tag script, and re-adding pom file mangling"	greg_logan/matterhorn	t/MH-9948-fix-remaining-script…	develop	
M	#54	2013/12/27	"Lars Kiesow"	"[feature/1.5] MH-9668 -- FFmpeg Media Inspector"	lkiesow/matterhorn	f/MH-9668-replace-mediainfo-wi…	develop	
M	#53	2013/12/24	"Lars Kiesow"	"MH-10023, Added some maven stuff to .gitignore"	lkiesow/matterhorn	t/MH-10023-gitignore	develop	
M	#52	2013/12/20	"James Perrin"	"MH-9673, check, throw and catch the NotFoundExcecption"	jperrin/matterhorn	t/MH-9673-worflow-rest-http	develop	
M	#51	2013/12/20	"James Perrin"	"MH-3832, Scheduling UI: order of errors should match order …"	jperrin/matterhorn	t/MH-3832-scheduler-error-orde…	develop	
M	#50	2013/12/20	"James Perrin"	"MH-9591, Recording tab, seachbox size"	jperrin/matterhorn	t/MH-9591-rec-tab-search-size	develop	
M	#49	2013/12/20	"James Perrin"	"MH-10021, misspelt fns in WorkflowDefinitionScanner"	jperrin/matterhorn	t/MH10021-misspelt-fns	develop	
M	#48	2013/12/19	"James Perrin"	"MH-9844, Series title update only effects first 20 recs"	jperrin/matterhorn	t/MH-9844-series-edit-update-r…	develop	
M	#47	2013/12/19	"Lars Kiesow"	"MH-10020, Included database presets in config.properties"	lkiesow/matterhorn	t/MH-10020-mysql-configuration…	develop	
M	#46	2013/12/18	"James Perrin"	"MH-9757,MH-9559 NPEs in ZipWorkflowOperationHandler"	jperrin/matterhorn	t/MH-9757_9759-npe-zip-operati…	develop	
M	#45	2013/12/18	"Lukas Rohner"	"MH-10018 — Fixed workspace delete from collection"	opencast-community/matterhorn	t/MH-10018	develop	
M	#44	2013/12/18	"Lukas Rohner"	"MH-10011 — Deleting removed mediapackage elements, when …"	opencast-community/matterhorn	t/MH-10011	develop	
M	#43	2013/12/16	"Lukas Rohner"	"[feature/1.5] MH-10013 -- As an administrator, I need …"	opencast-community/matterhorn	f/MH-10013-security-acl	develop	
M	#42	2013/12/12	"Lukas Rohner"	"[feature/1.5] MH-10006, MH-10007, MH-10008 — Extended …"	opencast-community/matterhorn	f/MH-10006-composer-extensions	develop	
M	#41	2013/12/12	"Greg Logan"	"MH-9939: Fix to ensure CA install script updates before …"	greg_logan/matterhorn	t/MH-9399-CA-installer-git	develop	
M	#40	2013/12/10	"Lars Kiesow"	"MH-10004, Removed database selection from ddl script"	lkiesow/matterhorn	t/MH-10004-dont-switch-db-in-d…	develop	
M	#39	2013/12/10	"Lars Kiesow"	"MH-10002, Fixed error handling of web uploads"	lkiesow/matterhorn	t/MH-10002-web-upload-error-ha…	develop	
D	#38	2013/11/29	"Lars Kiesow"	"MH-9994, Included Automatic Parent Versioning"	lkiesow/matterhorn	t/MH-9994-automatic-parent-ver…	develop	
M	#37	2013/11/28	"Greg Logan"	"Committing fix for MH-9991. Strips out useless svn-reliant …"	greg_logan/matterhorn	t/MH-9991-confidence-monitor-s…	develop	
M	#36	2013/11/26	"Lars Kiesow"	"[feature/1.5] MH-9989 – Workflowoperation to send …"	lkiesow/matterhorn	f/MH-9989-workflowoperation-me…	develop	
M	#35	2013/11/26	"Lars Kiesow"	"MH-9987, Search also for ID when executing a fulltext search"	lkiesow/matterhorn	t/MH-9987-episode-id-fulltext-…	develop	
M	#34	2013/11/25	"Lukas Rohner"	"MH-9963 — Fixed ignored workflows leave behind working files"	opencast-community/matterhorn	t/MH-9963	develop	
M	#33	2013/11/23	"Lars Kiesow"	"MH-9984, added autofocus to login form"	lkiesow/matterhorn	t/MH-9984-autofocus-login-dial…	develop	
M	#32	2013/11/23	"Lars Kiesow"	"MH-9814, included fix into embed player"	lkiesow/matterhorn	t/MH-9814-session-id-fix	develop	
M	#31	2013/11/22	"Waldemar Smirnow"	"MH-9856 ConfidenceMonitoring crashes fixed"	wsmirnow/matterhorn	t/MH-9856-confdence-monitoring…	develop	
D	#30	2013/11/19	"Lars Kiesow"	"MH-9984, added autofocus to login form"	lkiesow/matterhorn	t/MH-9984-autofocus-login-dial…	r/1.4.1	
D	#29	2013/11/18	"Lars Kiesow"	"MH-9814, included fix into embed player"	lkiesow/matterhorn	t/MH-9814-session-id-fix	r/1.4.1	
D	#28	2013/11/11	"Waldemar Smirnow"	"MH-9856 Confidence monitoring crashes fixed"	opencast-community/opencast-osnabrueck-fork	t/MH-9856-capture-agent-crashe…	t/MH-9856-ca…	
M	#27	2013/11/11	"James Perrin"	"MH-9973, Fixed, bad redirects for welcomePage property fails"	jperrin/matterhorn	t/MH-9973-spring-welcomepages-…	r/1.4.1	
M	#26	2013/11/10	"Tobias Wunden"	"MH-9968 -- prevented an endless error loop"	opencast-community/matterhorn	f/MH-9968-endless-error-loop	r/1.4.1	
M	#25	2013/11/08	"Tobias Wunden"	"MH-9964 -- fixed an error where a reingested mediapackage …"	opencast-community/matterhorn	f/MH-9964-jobs-remaining-in-di…	r/1.4.1	
D	#24	2013/11/07	"Tobias Wunden"	"MH-9968 -- prevented an endless error loop"	opencast-community/matterhorn	f/MH-9968-endless-error-loop	r/1.4.1	
M	#23	2013/11/07	"Tobias Wunden"	"MH-9967 -- implemented support for target-tags and …"	opencast-community/matterhorn	f/MH-9967-zip-cleanup	r/1.4.1	
M	#22	2013/11/07	"Tobias Wunden"	"MH-9963 -- Added cleanup of mediapackage elements from the …"	opencast-community/matterhorn	f/MH-9963-working-files-cleanu…	r/1.4.1	
M	#21	2013/11/07	"Tobias Wunden"	"MH-9965 -- Search requests can get stuck in an endless loop"	opencast-community/matterhorn	f/MH-9965-search-requests-endl…	r/1.4.1	
M	#20	2013/11/06	"Greg Logan"	"MH-9958: Fix for the missing inbox"	greg_logan/matterhorn	t/MH-9958-missing-inbox	r/1.4.1	
M	#19	2013/11/01	"Greg Logan"	"MH-9817: The forgotten fix"	greg_logan/matterhorn	t/MH-9817-build-profiles	r/1.4.1	
M	#18	2013/10/31	"Tobias Wunden"	"MH-9954 -- Recordings ignored from hold/review leave behind …"	opencast-community/matterhorn	f/MH-9954	r/1.4.1	
M	#17	2013/10/31	"Greg Logan"	"MH-9948: Fix for remaining SVN-based scripts"	greg_logan/matterhorn	t/MH-9948-fix-remaining-script…	r/1.4.1	
M	#16	2013/10/31	"Rute Santos"	"MH-9688 - 4310fbe - Now supports zip with no root folder"	opencast-community/matterhorn-harvard-fork	t/MH-9688-add-zipped-mp-no-roo…	r/1.4.1	
M	#15	2013/10/30	"Lars Kiesow"	"MH-9899, Fixed compilation problem with tag docs"	lkiesow/matterhorn	t/MH-9899-episode-REST-docs	r/1.4.1	
M	#14	2013/10/30	"Greg Logan"	"MH-6312: Update for the vmbuilder script to use Git"	greg_logan/matterhorn	t/MH-6312-vmbuilder-git-update	r/1.4.1	
M	#13	2013/10/30	"Greg Logan"	"MH-9399: CA Installer Git update"	greg_logan/matterhorn	t/MH-9399-CA-installer-git	r/1.4.1	
M	#12	2013/10/30	"Greg Logan"	"MH-9793: Update for POM data"	greg_logan/matterhorn	t/MH-9793-pom-update	r/1.4.1	
D	#11	2013/10/30	"Rute Santos"	"MH-9688 - 4310fbe - Now supports zip with no root folder"	opencast-community/matterhorn-harvard-fork	t/MH-9688-add-zipped-mp-no-roo…	t/MH-9688-ad…	
M	#10	2013/10/30	"Lars Kiesow"	"MH-9922, Removed series switch from search/series REST …"	lkiesow/matterhorn	t/MH-9922-series-switch-in-sea…	r/1.4.1	
M	#9	2013/10/30	"Lars Kiesow"	"MH-9899, Fixed episode REST endpoint documentation"	lkiesow/matterhorn	t/MH-9899-episode-REST-docs	r/1.4.1	
M	#8	2013/10/29	"Greg Logan"	"Fix for MH-9817"	greg_logan/matterhorn	t/MH-9817-build-profiles	r/1.4.1	
M	#7	2013/10/29	"Lars Kiesow"	"MH-9951, Fixed tabs/spaces in main pom.xml"	lkiesow/matterhorn	t/MH-9951-tabs-spaces-in-pom	develop	
M	#6	2013/10/25	"Greg Logan"	"Fix for MH-9949"	greg_logan/matterhorn	t/MH-9949-pom-versions	r/1.4.1	
M	#5	2013/10/25	"Lars Kiesow"	"MH-9716, added lkiesow to list of developers"	lkiesow/matterhorn	t/MH-9716-add-new-committer	develop	
D	#4	2013/10/25	"Wimpie de Klerk"	MH-9936		t/MH-9936	r/1.4.1	
M	#3	2013/10/25	"James Perrin"	"MH-8911, Fixed capitalization of series args"	jperrin/matterhorn	t/MH8911-workflows-instances-j…	r/1.4.1	
D	#2	2013/10/24	"James Perrin"	"MH-8911, Fixed capitalization of args"		t/MH-8911-workflow-instances-j…	r/1.4.1	
D	#1	2013/10/21	"Lukas Rohner"	"Test pull request"	opencast-community/matterhorn	develop	r/1.4.1	
